Content Load,Page Load,Blocked,DNS,Connect,Send,Wait,Receive,Body Size Request,Body Size Response,Header Size Request,Header Size Response,Total Size Request,Total Size Response,Total HTTP Timings
CL05_2430_3062,PL05_3223_4071,11,0,0,0,529,22,0,7559,2080,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,7,0,0,0,538,39,0,8229,2052,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL07_3812_4813,PL01_below_648,299,0,0,0,1884,296,0,7108,643,365,TRTS03_573_737,TRES03_6035_9486,THTTP09_2111_2660
CL05_2430_3062,PL10_14346_up,484,0,0,0,896,19,0,3775,825,291,TRTS04_737_925,TRES02_2559_6035,THTTP06_1130_1411
CL03_1268_1833,PL02_648_1691,5,0,0,0,432,216,0,6344,1829,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,4,0,0,0,1019,22,0,8328,1782,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,4,0,0,0,793,321,0,7527,1869,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,425,0,0,0,373,16,0,6305,1783,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL05_2430_3062,PL04_2484_3223,5,0,0,0,662,171,0,5224,1718,647,TRTS07_1486_1724,TRES02_2559_6035,THTTP04_626_859
CL01_below_535,PL01_below_648,367,0,0,0,249,0,0,0,483,492,TRTS02_426_573,TRES01_below_2559,THTTP03_412_626
CL05_2430_3062,PL04_2484_3223,259,0,0,0,130,1,0,1556,865,210,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL01_below_535,PL01_below_648,81,0,0,0,115,0,0,479,802,301,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,35,0,0,0,1008,0,8,0,434,502,TRTS02_426_573,TRES01_below_2559,THTTP05_859_1130
CL02_535_1268,PL03_1691_2484,6,0,0,0,140,529,0,19210,470,415,TRTS02_426_573,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL02_648_1691,3,0,0,0,110,512,0,18182,692,415,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL04_1833_2430,PL01_below_648,10,0,0,0,84,2,0,234,787,411,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL08_4813_6084,PL10_14346_up,19,0,0,0,85,0,0,238,791,415,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,0,0,0,0,42,0,0,0,401,374,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL10_14346_up,159,0,0,0,141,117,0,14414,606,523,TRTS03_573_737,TRES06_14735_17040,THTTP03_412_626
CL02_535_1268,PL03_1691_2484,15,0,0,0,186,485,0,18503,476,263,TRTS02_426_573,TRES07_17040_21342,THTTP04_626_859
CL08_4813_6084,PL08_7017_9947,9,0,0,0,126,0,0,251,659,276,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,10,0,0,0,402,0,0,129,759,400,TRTS04_737_925,TRES01_below_2559,THTTP03_412_626
CL06_3062_3812,PL07_5255_7017,3,0,0,0,236,109,0,38873,824,447,TRTS04_737_925,TRES10_36658_up,THTTP02_177_412
CL07_3812_4813,PL07_5255_7017,6,0,0,0,289,0,1049,142,889,442,TRTS08_1724_2020,TRES01_below_2559,THTTP02_177_412
CL01_below_535,PL01_below_648,0,0,0,0,182,0,0,0,823,378,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL06_3062_3812,PL07_5255_7017,0,0,0,0,18,0,0,0,824,378,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,55,0,0,0,137,380,0,21569,471,263,TRTS02_426_573,TRES08_21342_27797,THTTP03_412_626
CL09_6084_7536,PL08_7017_9947,109,0,0,0,97,0,0,223,626,248,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL07_3812_4813,PL06_4071_5255,6,0,0,0,769,175,0,9982,380,478,TRTS01_below_426,TRES04_9486_12576,THTTP05_859_1130
CL06_3062_3812,PL01_below_648,9,0,0,0,486,39,0,9982,380,477,TRTS01_below_426,TRES04_9486_12576,THTTP03_412_626
CL04_1833_2430,PL03_1691_2484,19,0,0,0,153,0,0,249,660,274,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,10,0,0,0,266,173,0,17713,658,296,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL01_below_535,PL01_below_648,28,0,0,0,28,1,0,1172,711,296,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,0,0,0,0,6,0,0,0,594,233,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,0,0,0,0,10,0,0,0,401,226,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,45,0,0,0,147,902,0,20271,671,263,TRTS03_573_737,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL07_5255_7017,18,0,0,0,362,0,0,0,872,855,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL04_1833_2430,PL03_1691_2484,0,0,0,0,67,0,0,0,1617,293,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,0,0,0,0,8,0,0,0,1603,293,TRTS07_1486_1724,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,0,0,0,0,15,0,0,0,1471,293,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,8,0,0,0,584,0,130,135,432,662,TRTS02_426_573,TRES01_below_2559,THTTP03_412_626
CL08_4813_6084,PL07_5255_7017,337,0,0,0,548,0,0,601,641,784,TRTS03_573_737,TRES01_below_2559,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,139,0,0,0,531,0,157,135,432,683,TRTS03_573_737,TRES01_below_2559,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,4,0,0,0,347,0,1789,150,461,326,TRTS09_2020_3101,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL02_648_1691,6,0,0,0,141,206,0,8789,462,355,TRTS02_426_573,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,403,0,0,0,623,0,0,135,531,539,TRTS02_426_573,TRES01_below_2559,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,5,0,0,0,513,0,0,613,679,784,TRTS03_573_737,TRES01_below_2559,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,12,0,0,0,197,1,0,10403,465,300,TRTS02_426_573,TRES04_9486_12576,THTTP02_177_412
CL02_535_1268,PL02_648_1691,12,0,0,0,133,0,0,2043,484,364,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL01_below_648,10,0,0,0,124,0,0,562,508,291,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,4,0,0,0,550,0,0,613,591,784,TRTS03_573_737,TRES01_below_2559,THTTP03_412_626
CL02_535_1268,PL02_648_1691,19,0,0,0,559,0,157,135,470,675,TRTS03_573_737,TRES01_below_2559,THTTP03_412_626
CL05_2430_3062,PL04_2484_3223,9,0,0,0,537,1,0,2049,679,784,TRTS03_573_737,TRES02_2559_6035,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,15,0,0,0,552,1,0,2049,641,784,TRTS03_573_737,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL04_2484_3223,139,0,0,0,68,0,0,219,425,321,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL03_1268_1833,PL04_2484_3223,11,0,0,0,133,641,0,18485,639,627,TRTS03_573_737,TRES07_17040_21342,THTTP04_626_859
CL01_below_535,PL01_below_648,0,0,0,0,11,0,0,0,442,322,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL04_2484_3223,5,0,0,0,169,0,0,226,777,231,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,7,0,0,1,358,0,0,1902,1386,1216,TRTS06_1189_1486,TRES02_2559_6035,THTTP02_177_412
CL02_535_1268,PL02_648_1691,9,0,0,0,275,0,0,1967,1442,1262,TRTS06_1189_1486,TRES02_2559_6035,THTTP02_177_412
CL02_535_1268,PL01_below_648,0,0,0,0,12,0,0,0,1317,543,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,0,0,0,0,4,0,0,0,442,322,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL05_3223_4071,203,0,0,0,243,0,400,0,698,383,TRTS05_925_1189,TRES01_below_2559,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,4,0,0,0,223,0,0,6025,649,410,TRTS03_573_737,TRES03_6035_9486,THTTP02_177_412
CL06_3062_3812,PL08_7017_9947,4,0,0,0,783,31,285,18091,663,410,TRTS05_925_1189,TRES07_17040_21342,THTTP04_626_859
CL01_below_535,PL01_below_648,5,0,0,0,2,0,0,0,346,0,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL06_4071_5255,241,0,0,0,383,96,0,3704,346,442,TRTS01_below_426,TRES02_2559_6035,THTTP04_626_859
CL04_1833_2430,PL03_1691_2484,5,0,0,1,347,0,416,0,628,348,TRTS05_925_1189,TRES01_below_2559,THTTP02_177_412
CL05_2430_3062,PL04_2484_3223,5,0,0,0,412,68,0,12654,634,379,TRTS03_573_737,TRES05_12576_14735,THTTP03_412_626
CL02_535_1268,PL02_648_1691,7,0,0,1,32,0,0,1077,378,420,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL07_5255_7017,7,0,0,0,222,4,0,11289,576,559,TRTS03_573_737,TRES04_9486_12576,THTTP02_177_412
CL08_4813_6084,PL07_5255_7017,474,0,0,1,987,88,0,11377,294,652,TRTS01_below_426,TRES04_9486_12576,THTTP07_1411_1740
CL04_1833_2430,PL05_3223_4071,4,0,0,1,347,79,0,11316,627,440,TRTS03_573_737,TRES04_9486_12576,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,23,0,0,0,972,47,0,10445,640,441,TRTS03_573_737,TRES04_9486_12576,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,4,0,0,0,226,1,0,0,693,308,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL02_648_1691,0,0,0,0,26,0,0,0,593,233,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,9,0,0,0,428,132,0,12095,622,441,TRTS03_573_737,TRES04_9486_12576,THTTP03_412_626
CL05_2430_3062,PL06_4071_5255,5,0,0,0,889,0,0,228,631,337,TRTS03_573_737,TRES01_below_2559,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,4,0,0,0,1378,76,0,22318,948,441,TRTS05_925_1189,TRES08_21342_27797,THTTP07_1411_1740
CL04_1833_2430,PL08_7017_9947,4,0,0,0,212,64,0,20847,882,441,TRTS04_737_925,TRES07_17040_21342,THTTP02_177_412
CL02_535_1268,PL02_648_1691,8,0,0,0,199,410,0,41095,498,725,TRTS02_426_573,TRES10_36658_up,THTTP03_412_626
CL01_below_535,PL01_below_648,6,0,0,0,72,0,0,379,769,508,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL08_4813_6084,PL09_9947_14346,158,0,0,0,677,44,0,12218,641,1085,TRTS03_573_737,TRES05_12576_14735,THTTP05_859_1130
CL01_below_535,PL02_648_1691,0,0,0,0,23,0,0,0,506,544,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,286,0,0,0,70,0,0,289,722,508,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL05_3223_4071,321,0,0,0,68,69,0,15687,549,1028,TRTS02_426_573,TRES06_14735_17040,THTTP03_412_626
CL01_below_535,PL01_below_648,0,0,0,0,18,0,0,0,506,544,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,174,0,0,0,31,0,0,236,286,262,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,11,0,0,0,256,27,0,10965,579,598,TRTS03_573_737,TRES04_9486_12576,THTTP02_177_412
CL03_1268_1833,PL05_3223_4071,5,0,0,0,243,31,0,13585,610,441,TRTS03_573_737,TRES05_12576_14735,THTTP02_177_412
CL04_1833_2430,PL04_2484_3223,8,0,0,0,322,7,0,10035,617,441,TRTS03_573_737,TRES04_9486_12576,THTTP02_177_412
CL01_below_535,PL01_below_648,6,0,0,1,620,0,0,14265,675,449,TRTS03_573_737,TRES05_12576_14735,THTTP04_626_859
CL03_1268_1833,PL10_14346_up,1035,0,0,0,548,189,0,36694,450,595,TRTS02_426_573,TRES10_36658_up,THTTP08_1740_2111
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,2272,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,2272,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,0,0,0,0,0,0,0,0,2272,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL10_14346_up,336,0,0,0,276,63,0,6968,500,483,TRTS02_426_573,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,461,0,0,0,284,2,0,6252,1655,845,TRTS07_1486_1724,TRES03_6035_9486,THTTP04_626_859
CL06_3062_3812,PL10_14346_up,9,0,0,0,331,141,0,27770,1904,758,TRTS08_1724_2020,TRES09_27797_36658,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,507,0,0,0,151,0,0,0,1655,848,TRTS07_1486_1724,TRES01_below_2559,THTTP04_626_859
CL06_3062_3812,PL05_3223_4071,5,0,0,0,558,1,1314,0,1580,1338,TRTS09_2020_3101,TRES01_below_2559,THTTP03_412_626
CL01_below_535,PL01_below_648,6,0,0,0,6,0,0,0,1935,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,70,0,0,0,70,0,0,0,1935,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,634,0,0,1,114,5,0,0,1641,848,TRTS07_1486_1724,TRES01_below_2559,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,60,0,0,0,801,1,1300,0,1580,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP05_859_1130
CL07_3812_4813,PL09_9947_14346,16,0,0,0,361,84,0,29951,1590,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP03_412_626
CL09_6084_7536,PL10_14346_up,18,0,0,0,539,87,0,35580,1685,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP04_626_859
CL10_7536_up,PL01_below_648,6,0,0,0,453,146,0,42504,1735,392,TRTS08_1724_2020,TRES10_36658_up,THTTP03_412_626
CL08_4813_6084,PL10_14346_up,6,0,0,0,491,8,0,30326,1707,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP03_412_626
CL08_4813_6084,PL09_9947_14346,6,0,0,0,746,818,0,29264,1670,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP07_1411_1740
CL10_7536_up,PL10_14346_up,140,0,0,0,570,676,0,42891,1576,541,TRTS07_1486_1724,TRES10_36658_up,THTTP06_1130_1411
CL10_7536_up,PL01_below_648,167,0,0,0,498,751,0,42885,1699,392,TRTS07_1486_1724,TRES10_36658_up,THTTP07_1411_1740
CL09_6084_7536,PL10_14346_up,14,0,0,0,379,947,0,31549,1668,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP06_1130_1411
CL08_4813_6084,PL10_14346_up,5,0,0,1,703,579,0,30614,1645,471,TRTS07_1486_1724,TRES09_27797_36658,THTTP06_1130_1411
CL03_1268_1833,PL07_5255_7017,10,0,0,0,451,184,0,27385,1904,758,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL06_3062_3812,PL04_2484_3223,587,0,0,0,128,1,0,0,1655,848,TRTS07_1486_1724,TRES01_below_2559,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,194,0,0,0,501,4,1304,0,1580,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,569,0,0,0,169,491,0,20378,1512,415,TRTS07_1486_1724,TRES07_17040_21342,THTTP06_1130_1411
CL07_3812_4813,PL01_below_648,511,0,0,0,122,0,0,334,1776,511,TRTS08_1724_2020,TRES01_below_2559,THTTP04_626_859
CL01_below_535,PL01_below_648,381,0,0,0,123,0,0,334,1776,511,TRTS08_1724_2020,TRES01_below_2559,THTTP03_412_626
CL01_below_535,PL01_below_648,15,0,0,0,289,4,0,336,1778,513,TRTS08_1724_2020,TRES01_below_2559,THTTP02_177_412
CL10_7536_up,PL09_9947_14346,3,0,0,0,400,56,0,14467,588,645,TRTS03_573_737,TRES06_14735_17040,THTTP03_412_626
CL08_4813_6084,PL10_14346_up,185,0,0,0,460,58,0,29785,1847,471,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL08_4813_6084,PL10_14346_up,122,0,0,0,400,129,0,30749,1928,471,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,246,0,0,0,207,177,0,38348,1930,384,TRTS08_1724_2020,TRES10_36658_up,THTTP04_626_859
CL05_2430_3062,PL04_2484_3223,119,0,0,0,192,262,0,38314,2071,384,TRTS09_2020_3101,TRES10_36658_up,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,215,0,0,0,184,199,0,38220,1950,383,TRTS08_1724_2020,TRES10_36658_up,THTTP03_412_626
CL04_1833_2430,PL05_3223_4071,240,0,0,0,187,218,0,37972,1950,384,TRTS08_1724_2020,TRES10_36658_up,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,181,0,0,0,184,179,0,37938,1877,383,TRTS08_1724_2020,TRES10_36658_up,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,438,0,0,0,247,261,0,36651,1664,384,TRTS07_1486_1724,TRES10_36658_up,THTTP05_859_1130
CL04_1833_2430,PL08_7017_9947,80,0,0,0,348,168,0,27699,1907,758,TRTS08_1724_2020,TRES09_27797_36658,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,578,0,0,0,128,0,0,0,1655,848,TRTS07_1486_1724,TRES01_below_2559,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,9,0,0,0,607,1,1292,0,1580,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,406,0,0,0,167,5,0,6301,1655,845,TRTS07_1486_1724,TRES03_6035_9486,THTTP03_412_626
CL05_2430_3062,PL08_7017_9947,241,0,0,0,643,453,0,27341,1388,934,TRTS06_1189_1486,TRES09_27797_36658,THTTP06_1130_1411
CL09_6084_7536,PL10_14346_up,185,0,0,0,409,115,0,29681,1863,471,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL09_6084_7536,PL01_below_648,8,0,0,1,590,203,0,42056,1976,471,TRTS08_1724_2020,TRES10_36658_up,THTTP04_626_859
CL08_4813_6084,PL10_14346_up,149,0,0,0,404,92,0,32651,1850,471,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL09_6084_7536,PL09_9947_14346,9,0,0,0,531,87,0,42882,1916,392,TRTS08_1724_2020,TRES10_36658_up,THTTP04_626_859
CL08_4813_6084,PL10_14346_up,14,0,0,0,552,104,0,31966,1902,471,TRTS08_1724_2020,TRES09_27797_36658,THTTP04_626_859
CL05_2430_3062,PL04_2484_3223,219,0,0,0,728,0,1292,0,1580,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,5,0,0,0,284,71,0,5752,698,367,TRTS03_573_737,TRES03_6035_9486,THTTP02_177_412
CL05_2430_3062,PL10_14346_up,193,0,0,0,188,95,0,6970,562,422,TRTS02_426_573,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL10_14346_up,101,0,0,0,195,93,0,6970,596,422,TRTS03_573_737,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,199,0,0,0,172,3,0,6288,1654,845,TRTS07_1486_1724,TRES03_6035_9486,THTTP02_177_412
CL06_3062_3812,PL05_3223_4071,513,0,0,0,155,1,0,0,1654,848,TRTS07_1486_1724,TRES01_below_2559,THTTP04_626_859
CL06_3062_3812,PL05_3223_4071,203,0,0,0,713,0,1310,0,1580,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,316,0,0,0,212,1,0,6225,1827,845,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL05_2430_3062,PL10_14346_up,166,0,0,0,198,65,0,6970,484,483,TRTS02_426_573,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,7,0,0,0,1240,503,0,18133,625,627,TRTS03_573_737,TRES07_17040_21342,THTTP08_1740_2111
CL08_4813_6084,PL09_9947_14346,3,0,0,0,258,0,0,231,768,236,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL06_3062_3812,PL07_5255_7017,0,0,0,0,422,0,0,0,743,474,TRTS04_737_925,TRES01_below_2559,THTTP03_412_626
CL05_2430_3062,PL07_5255_7017,5,0,0,0,961,180,0,29462,863,525,TRTS04_737_925,TRES09_27797_36658,THTTP06_1130_1411
CL07_3812_4813,PL07_5255_7017,0,0,0,0,21,0,0,0,776,474,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,17,0,0,0,125,263,0,33316,408,333,TRTS01_below_426,TRES09_27797_36658,THTTP02_177_412
CL06_3062_3812,PL07_5255_7017,12,0,0,0,919,37,0,21615,837,525,TRTS04_737_925,TRES08_21342_27797,THTTP05_859_1130
CL06_3062_3812,PL07_5255_7017,11,0,0,0,710,62,0,34513,871,521,TRTS04_737_925,TRES09_27797_36658,THTTP04_626_859
CL01_below_535,PL01_below_648,4,0,0,0,333,0,0,0,731,464,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL06_3062_3812,PL01_below_648,4,0,0,0,1302,2,0,12482,810,497,TRTS04_737_925,TRES05_12576_14735,THTTP06_1130_1411
CL03_1268_1833,PL05_3223_4071,47,0,0,0,372,3,0,13344,811,497,TRTS04_737_925,TRES05_12576_14735,THTTP03_412_626
CL06_3062_3812,PL07_5255_7017,57,0,0,0,1896,0,0,13697,774,497,TRTS04_737_925,TRES05_12576_14735,THTTP08_1740_2111
CL06_3062_3812,PL01_below_648,49,0,0,0,1154,3,0,12469,810,497,TRTS04_737_925,TRES05_12576_14735,THTTP06_1130_1411
CL01_below_535,PL01_below_648,3,0,0,0,3,0,0,0,678,0,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL07_5255_7017,3,0,0,0,1952,59,0,13701,788,497,TRTS04_737_925,TRES05_12576_14735,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,3,0,0,0,1640,0,0,12690,644,497,TRTS03_573_737,TRES05_12576_14735,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,8,0,0,0,1447,2,0,13163,767,497,TRTS04_737_925,TRES05_12576_14735,THTTP07_1411_1740
CL06_3062_3812,PL07_5255_7017,9,0,0,0,1588,0,0,13266,1047,497,TRTS05_925_1189,TRES05_12576_14735,THTTP07_1411_1740
CL01_below_535,PL01_below_648,3,0,0,0,3,0,0,0,803,0,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL06_4071_5255,48,0,0,0,1810,1,0,13416,803,497,TRTS04_737_925,TRES05_12576_14735,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,5,0,0,0,2023,1,0,12869,725,497,TRTS03_573_737,TRES05_12576_14735,THTTP08_1740_2111
CL06_3062_3812,PL07_5255_7017,11,0,0,0,1484,1,0,12870,717,497,TRTS03_573_737,TRES05_12576_14735,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,22,0,0,0,1416,6,0,13662,868,497,TRTS04_737_925,TRES05_12576_14735,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,62,0,0,0,1371,3,0,12868,725,497,TRTS03_573_737,TRES05_12576_14735,THTTP07_1411_1740
CL01_below_535,PL01_below_648,3,0,0,0,47,0,0,160,428,200,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,6,0,0,0,222,0,0,0,288,87,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL02_648_1691,105,0,0,0,59,0,0,182,441,401,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,3,0,0,0,184,324,0,17715,658,289,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL02_535_1268,PL02_648_1691,6,0,0,0,170,552,0,18051,865,289,TRTS04_737_925,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL02_648_1691,5,0,0,0,165,483,0,19195,908,289,TRTS04_737_925,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL05_3223_4071,3,0,0,0,145,0,0,225,873,357,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,69,0,0,0,356,309,0,18037,652,289,TRTS03_573_737,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL02_648_1691,11,0,0,0,327,213,0,17714,623,289,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL01_below_535,PL02_648_1691,5,0,0,0,240,3,0,4801,445,305,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL02_535_1268,PL02_648_1691,5,0,0,0,268,500,0,17751,712,289,TRTS03_573_737,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL05_3223_4071,4,0,0,0,152,0,0,203,851,324,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,3,0,0,0,165,381,0,18216,938,289,TRTS05_925_1189,TRES07_17040_21342,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,5,0,0,0,165,0,0,204,845,324,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL03_1691_2484,0,0,0,0,11,0,0,0,616,1236,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,2,0,0,0,779,320,0,40459,759,1220,TRTS04_737_925,TRES10_36658_up,THTTP05_859_1130
CL01_below_535,PL02_648_1691,0,0,0,0,6,0,0,0,677,1129,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,0,0,0,0,47,0,0,0,409,319,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,4,0,0,0,164,0,0,199,497,407,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,76,0,0,0,265,0,0,4796,445,305,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL02_535_1268,PL02_648_1691,6,0,0,0,205,618,0,19826,726,289,TRTS03_573_737,TRES07_17040_21342,THTTP04_626_859
